src,rel,dst,src_label,dst_label,row_id
14046,,14047,gang plank,hand rail post,32657
14046,damage,14047,gang plank,hand rail post,32658
3626,lift,6083,foreman,metal plate,32659
48,slip,6083,it,metal plate,32660
3626,lift,6083,foreman,metal plate,32661
48,slip,6083,it,metal plate,32662
1793,hit,14048,mast,indicator cover,32663
63,result,14049,this,being damaged,32664
563,travel,911,lid,approx,32665
563,travel,911,lid,approx,32666
6533,hit,8255,truck trailer,pipe support,32667
1331,,2366,wheel,swivel,32668
3346,carry,2056,xlx,seal test,32669
63,involve,310,this,operation,32670
646,happened_xd,4515,what,_,32671
48,observe,7087,it,actions_x000d _,32672
2879,emit,30,quantity,that,32673
310,ceases_xd,4515,operation,_,32674
5722,observed_xd,4515,leaks,_,32675
14050,pinky,14051,mti agotnes injury,finger 23/01/2018,32676
1090,notice,6737,fire watch,slag,32677
93,,126,he,fire,32678
116,,4816,they,water container,32679
94,limit,7645,which,spread,32680
100,connect,954,worker,cables,32681
432,involve,14052,personnel,to investigate on occurred,32682
10985,open,115,building employee,door,32683
118,take,14053,operator,wire weapons gesture,32684
267,finish,6866,tool,race,32685
461,impact,461,car,car,32686
48,try,14054,it,go out of parking,32687
93,,967,he,something,32688
93,rub,65,he,eye,32689
25,attend,1067,ip,a&e,32690
93,,5472,he,grit,32691
14055,,1019,tu 310717 operator,debris,32692
14056,,14057,kevlar welding machine,faulty,32693
118,stop,2747,operator,a9,32694
118,inform,14058,operator,welding preparator,32695
723,pull,14059,machine,offline,32696
50,preheat,723,technician,machine,32697
50,press,1150,technician,stop button,32698
50,extinguish,126,technician,fire,32699
14060,move,1839,subcontracor employee,seat,32700
48,break,287,it,finger,32701
48,hit,287,it,finger,32702
493,,14061,leso,terceiro dedo mo esquerda,32703
884,contain,271,waste,spots,32704
271,take,126,spots,fire,32705
14062,grande,14063,08/11/2018 départ dans,poubelle dib,32706
46,transport,14064,employee,bonnet body,32707
46,adjust,834,employee,cart,32708
834,start,14065,cart,to tilt over,32709
46,transport,14064,employee,bonnet body,32710
46,adjust,834,employee,cart,32711
834,start,14065,cart,to tilt over,32712
14066,perform,2115,badt technician,lifting,32713
94,cause,7958,which,vibration,32714
94,dissolve,611,which,system,32715
6181,charge,14067,des,vgp pont,32716
2719,touch,3032,rebar,skin,32717
2719,result,775,rebar,scratch,32718
7210,c,7211,plant_sindri-,onshore services,32719
11343,deploy,11344,which each,asset_x000d _ alignment liaison,32720
14068,perform,14069,rega jv fitter,installation works,32721
9345,shift,9345,sheet,sheet,32722
9345,cause,9345,sheet,sheet,32723
14,assign,14070,supervisor,andreychenko sergey georgievich,32724
14071,supervise,574,jam karakaya,works,32725
669,inspect,3196,person,work site,32726
14072,maneuver,7518,signet tugboat,barge,32727
2388,,255,port side,contact,32728
7940,report,80,representatives,incident,32729
48,state,14073,it,heerema site representative,32730
30,transfer,3765,that,paint,32731
48,state,14074,it,heerema representative,32732
14075,write,30,hmc,that,32733
94,discover,44,which,employees,32734
78,,6019,who,extinguishing means,32735
9783,cause,298,melting,failure,32736
100,remove,14076,worker,metal beam piece,32737
14077,take,351,injury damage,place,32738
100,remove,14076,worker,metal beam piece,32739
14077,take,351,injury damage,place,32740
14078,show,957,scaffold member,impact,32741
143,set,8791,vessel,green light,32742
1645,received_xd,14079,call,_ be 502,32743
14080,stand,4515,pulling 502,_,32744
3824,pass,178,dpo,control,32745
3824,pull,9232,dpo,out_x000d,32746
140,inform,5981,captain,_ x000d _,32747
14081,enter,14082,bx502,zone,32748
296,cover,13956,loss,redundancy,32749
563,travel,911,lid,approx,32750
563,travel,911,lid,approx,32751
12,hear,14083,noise,person metal plate,32752
93,start,3,he,activity,32753
14084,work,4515,grouser,_,32754
7319,manoeuvre,13640,side boom,degree slope_x000d,32755
957,distort,13641,impact,bumper bar,32756
100,face,8543,worker,slope,32757
93,clean,945,he,pipe,32758
93,take,33,he,action,32759
100,sustain,81,worker,injury,32760
93,suffer,1485,he,state,32761
13642,strike,7319,komatsu,side boom,32762
93,decide,4515,he,_,32763
52,witness,7319,one,side boom,32764
3626,activate,13643,foreman,emergency response_x000d,32765
3626,inform,13644,foreman,tap hse management,32766
7319,manoeuvre,13640,side boom,degree slope_x000d,32767
957,distort,13641,impact,bumper bar,32768
100,face,8543,worker,slope,32769
93,clean,945,he,pipe,32770
93,take,33,he,action,32771
100,sustain,81,worker,injury,32772
93,suffer,1485,he,state,32773
13642,strike,7319,komatsu,side boom,32774
93,decide,4515,he,_,32775
52,witness,7319,one,side boom,32776
3626,activate,13643,foreman,emergency response_x000d,32777
3626,inform,13644,foreman,tap hse management,32778
25,need,9178,ip,to be evacuated,32779
13786,statoil,4515,clmn,_,32780
30,allow,13787,that,formation,32781
13788,au,2941,lhuile,sol,32782
13786,statoil,4515,clmn,_,32783
30,allow,13787,that,formation,32784
13788,au,2941,lhuile,sol,32785
6091,conduct,853,g1201,pipelay operations,32786
14085,conduct,14086,exmouth,mobilisation tasks,32787
14087,,14088,msb port,msb12 port crane,32788
14089,utilise,14088,deck riggers,msb12 port crane,32789
14090,lift,59,port crane,frame,32790
253,inform,335,crane operator,banksman,32791
93,need,3531,he,break,32792
335,instruct,253,banksman,crane operator,32793
94,cause,14091,which,walkway,32794
335,check,14092,banksman,port crane boom,32795
335,gain,595,banksman,access,32796
335,instruct,253,banksman,crane operator,32797
94,clear,14092,which,port crane boom,32798
3488,inform,14093,barge foreman,bridge_x000d,32799
3488,contact,14093,barge foreman,bridge_x000d,32800
1262,identify,30,cpe,that,32801
9893,find,14094,bolt heads,to be missing,32802
48,locate,14095,it,42grams,32803
48,weigh,14095,it,42grams,32804
30,restrict,14096,that,crane work,32805
641,deploy,14097,riggers,marshalls,32806
6091,conduct,853,g1201,pipelay operations,32807
14085,conduct,14086,exmouth,mobilisation tasks,32808
14087,,14088,msb port,msb12 port crane,32809
14089,utilise,14088,deck riggers,msb12 port crane,32810
14090,lift,59,port crane,frame,32811
253,inform,335,crane operator,banksman,32812
93,need,3531,he,break,32813
335,instruct,253,banksman,crane operator,32814
94,cause,14091,which,walkway,32815
335,check,14092,banksman,port crane boom,32816
335,gain,595,banksman,access,32817
335,instruct,253,banksman,crane operator,32818
94,clear,14092,which,port crane boom,32819
3488,inform,14093,barge foreman,bridge_x000d,32820
3488,contact,14093,barge foreman,bridge_x000d,32821
1262,identify,30,cpe,that,32822
9893,find,14094,bolt heads,to be missing,32823
48,locate,14095,it,42grams,32824
48,weigh,14095,it,42grams,32825
30,restrict,14096,that,crane work,32826
641,deploy,14097,riggers,marshalls,32827
118,,1655,operator,air,32828
93,open,14098,he,acv air,32829
48,hit,1930,it,roof,32830
1655,evacuate,14099,air,bores volume,32831
118,,1655,operator,air,32832
93,open,14098,he,acv air,32833
48,hit,1930,it,roof,32834
1655,evacuate,14099,air,bores volume,32835
14100,lift,945,foreman team,pipe,32836
100,stung,14101,worker,wasp,32837
428,approach,1117,welder,welding supervisor,32838
93,receive,14102,he,sliver,32839
93,accumulate,14102,he,sliver,32840
428,notify,14,welder,supervisor,32841
93,remove,14103,he,slivers,32842
93,need,823,he,attention,32843
93,need,1318,he,care,32844
14104,tell,79,sup,him,32845
93,contact,86,he,hse,32846
93,,4871,he,paperwork,32847
25,note,14105,ip,wearing gloves,32848
14106,enter,402,metal slivers,gloves,32849
14103,work,5543,slivers,themselves,32850
14103,enter,3032,slivers,skin,32851
14107,allow,4110,reporting,days,32852
48,report,14108,it,brown employee,32853
272,hear,14109,section,to hit the building,32854
94,come,4515,which,_,32855
7377,attach,14110,photo,shows side size angle,32856
6321,clean,3588,x000d,party contractor,32857
176,taken_xd,4515,actions,_,32858
14111,provide,6544,forth ports plc,storage area,32859
48,report,14108,it,brown employee,32860
272,hear,14109,section,to hit the building,32861
94,come,4515,which,_,32862
7377,attach,14110,photo,shows side size angle,32863
6321,clean,3588,x000d,party contractor,32864
176,taken_xd,4515,actions,_,32865
14111,provide,6544,forth ports plc,storage area,32866
46,notice,48,employee,it,32867
14112,call,86,assembly manager,hse,32868
461,tow,14113,car,aaa,32869
14114,position,14115,attender crew,ships,32870
14116,route,14114,bunkering hose,attender crew,32871
14116,inform,14114,bunkering hose,attender crew,32872
3626,deploy,14117,foreman,t pennant,32873
14118,,255,150617,contact,32874
3565,hold,14119,handling,end grips,32875
10900,sustain,5430,fac_ip,cut injury,32876
446,involve,14120,part,maintenance refurbishment,32877
93,see,14121,he,hat fall,32878
3376,commence,463,hse advisor,investigation,32879
795,wear,14122,team member,bandana,32880
367,look,10142,individual,up_x000d,32881
63,,14123,this,difference,32882
3552,,2841,flt,generator,32883
3552,bank,335,flt,banksman,32884
3552,,2841,flt,generator,32885
3552,bank,335,flt,banksman,32886
3552,,2841,flt,generator,32887
3552,bank,335,flt,banksman,32888
10840,pass,13976,pressure cap,seal test_x000d x000d _,32889
10840,take,351,pressure cap,place,32890
25,need,14124,ip,to be evacuated_x000d,32891
25,inform,3626,ip,foreman,32892
94,absorb,10622,which,oil water,32893
14125,surround,4515,cylinder area,_,32894
292,enter,121,oil,water,32895
874,catught,14126,hook,layer pipe,32896
48,slid,911,it,approx,32897
14127,tensione,874,meters_x000d,hook,32898
118,perform,14128,operator,transfooling activity,32899
14129,overlook,14130,packer,supply cable,32900
14131,find,14132,m rov ots,touchdown point,32901
14133,,4515,n27,_,32902
116,initiate,14134,they,debris report,32903
14135,damage,14136,constellation campaign,subsea low,32904
286,,48,collaborator,it,32905
286,describe,48,collaborator,it,32906
48,lose,4624,it,center,32907
286,,48,collaborator,it,32908
286,describe,48,collaborator,it,32909
48,lose,4624,it,center,32910
46,miss,1563,employee,ramp,32911
14137,slid,1563,side tires,ramp,32912
52,face,167,one,position,32913
81,take,351,injury,place,32914
522,hit,14138,bottom,stopper,32915
11535,move,14139,flet,aft,32916
10312,take,330,kenz crane,load,32917
48,contact,14140,it,aft stopper,32918
3178,take,351,tbt,place,32919
4515,,14141,_,attached storyboard this case,32920
5964,drop,7112,fitter,element,32921
5964,drop,7112,fitter,element,32922
3437,,14142,seal,weakness,32923
109,test,14143,valve,guichon team,32924
246,alert,13740,i,security guard complaints,32925
246,go,692,i,smoke,32926
246,see,692,i,smoke,32927
246,go,2954,i,amount,32928
246,notice,2954,i,amount,32929
30,see,692,that,smoke,32930
246,,126,i,fire,32931
246,deem,13741,i,sufficient,32932
13742,inc_smolder,126,nm tu,fire,32933
246,alert,13740,i,security guard complaints,32934
246,go,692,i,smoke,32935
246,see,692,i,smoke,32936
246,go,2954,i,amount,32937
246,notice,2954,i,amount,32938
30,see,692,that,smoke,32939
246,,126,i,fire,32940
246,deem,13741,i,sufficient,32941
13742,inc_smolder,126,nm tu,fire,32942
4970,perform,14144,welding team,duct installation,32943
52,get,14145,one,abnormally_x000d,32944
14146,stop,1200,welding activity,wire cut,32945
93,cut,1200,he,wire cut,32946
14147,pisou,14148,dutra plants fassub servio,em buraco,32947
14149,exit,14150,tiger,blp west face,32948
14151,conduct,621,activities tiger,inspections,32949
384,dissolve,929,hand,op,32950
384,injure,929,hand,op,32951
284,remove,14152,we,masettes,32952
25,conduct,825,ip,duties,32953
25,attach,14153,ip,scanner band,32954
7317,watch,172,nobody,head,32955
6189,taken_xd,4515,_ immediate actions,_,32956
367,notify,14,individual,supervisor,32957
367,visit,64,individual,medic,32958
10510,treat,14154,_ hsea,medic medic,32959
10510,inform,64,_ hsea,medic,32960
10510,commence,463,_ hsea,investigation,32961
78,conduct,14155,who,housekeeping_x000d _ injuries,32962
3346,stab,52,xlx,one,32963
105,isolate,14156,team,flow straightaway,32964
14157,remove,14158,tank lids,vessel crew openings,32965
2507,provide,14159,devices,damen shipyard,32966
2507,instal,1018,devices,vessel crew,32967
5133,complete,14160,scaffolding,tripod,32968
14161,,363,vessel crew member,spanner,32969
30,fix,3281,that,ring,32970
363,recover,4515,spanner,_,32971
76,report,4515,crew member,_,32972
463,continue,6071,investigation,_ _,32973
176,assign,6071,actions,_ _,32974
46,bring,385,employee,mold,32975
46,start,14162,employee,lifting the top lid,32976
93,start,14163,he,lifting the lid,32977
4758,suppress,4106,torch,nozzle,32978
5964,clean,4106,fitter,nozzle,32979
93,clean,4106,he,nozzle,32980
1091,come,14164,flame,ip index finger,32981
1091,burn,14164,flame,ip index finger,32982
93,report,80,he,incident,32983
25,take,80,ip,incident,32984
25,get,281,ip,treatment,32985
14165,start,644,spotted,shift,32986
2750,engage,4163,cherry picker,subcontractor,32987
14166,notice,14167,operator flagman,projected_x000d _,32988
50,,14168,technician,ir tool,32989
30,,14169,that,nails,32990
63,occur,14170,this,to see doctor,32991
50,send,14170,technician,to see doctor,32992
50,try,14170,technician,to see doctor,32993
48,barriere,10434,it,off_x000d,32994
93,confine,6960,he,safety training,32995
324,sustain,81,rigger,injury,32996
1689,amputate,14171,parts,deck plate,32997
6096,plates_xd,6566,station,_ x000d,32998
272,rotate,14172,section,90o,32999
93,contact,14173,he,bridge aocm,33000
14174,notify,1265,master hse advisor,facility,33001
14174,attend,1265,master hse advisor,facility,33002
36,begin,310,vehicle,operation,33003
437,carry,3178,rov superintendent,tbt,33004
437,remind,564,rov superintendent,crew,33005
118,lose,314,operator,pain,33006
52,side,6429,one,demand,33007
7317,notice,14175,nobody,leak mark,33008
14176,transport,14177,boom loader,cement bags,33009
30,cover,14178,that,concrete slabs,33010
12502,withstand,330,slab,load,33011
879,fall,48,pieces,it,33012
879,damage,48,pieces,it,33013
14179,cover,12502,depth reinforcement details,slab,33014
1,remove,14180,rov,end plug,33015
14181,produce,14182,pe,crf oss,33016
335,issue,2827,banksman,instructions,33017
335,receive,9465,banksman,response,33018
93,reissue,2827,he,instructions,33019
93,try,14183,he,hand signals,33020
93,get,9465,he,response,33021
335,change,11702,banksman,battery,33022
94,produce,9465,which,response,33023
253,remove,253,crane operator,crane operator,33024
253,replace,253,crane operator,crane operator,33025
132,set,13680,hose,deployment winch,33026
8686,observe,441,equipment operator,event,33027
1589,carry,2673,activities,subsea,33028
13681,informed_xd,4515,clients,_,33029
13682,raise,13683,jra ptw,_ _ specification images,33030
132,set,13680,hose,deployment winch,33031
8686,observe,441,equipment operator,event,33032
1589,carry,2673,activities,subsea,33033
13681,informed_xd,4515,clients,_,33034
13682,raise,13683,jra ptw,_ _ specification images,33035
93,give,14184,he,aid application card,33036
80,take,351,incident,place,33037
25,place,384,ip,hand,33038
25,wear,8883,ip,gloves x000d _,33039
6846,taken_xd,4515,immediate action,_,33040
246,head,13916,i,north,33041
461,hit,607,car,me,33042
36,hit,531,vehicle,side,33043
52,injure,823,one,attention,33044
52,require,823,one,attention,33045
5537,inform,690,chief officer,members,33046
84,clean,14185,deck,coupling_x000d,33047
2547,repair,14185,engineers,coupling_x000d,33048
143,encounter,14186,vessel,delays,33049
11343,deploy,11344,which each,asset_x000d _ alignment liaison,33050
14187,realizar,14188,das 16h30min ao,porto pmac,33051
93,ask,14189,he,auxiliary,33052
93,prepare,14190,he,lunch service,33053
568,hit,2462,cook,plate,33054
568,receive,398,cook,piece,33055
246,take,72,i,cover,33056
14191,pass,143,roro cargo finnsea,vessel,33057
1408,cause,515,blocks,movement,33058
1408,fall,515,blocks,movement,33059
427,get_push,2709,welders,fencing,33060
143,,14192,vessel,mooring system,33061
14193,authorize,14194,tugboat,to give assistance,33062
